date	content
2023-02-24 06:34:02+00:00	CMS Bridge descending Odunlami by inner Marina is good,   Return journey from Apogbon Bridge descending CMS by outer Marina inward State House is good. Officers Mess ascending McWen Bridge down to Bonny Camp is good. Obalende Bridge and the stretch of Ilubirin is good.
2023-02-24 06:34:03+00:00	Osborne road enroute Emergency point to connect Ilubirin is good. Ilubirin down to Carter Bridge is good. High Court enroute sandgrouse inward Sura is good.    
2023-02-24 06:49:59+00:00	     Free flow in and out of Carter bridge. ldumota bridge inward Eyin Eyo connecting Balogun street still looking good. Tinubu connecting Nnamdi Azikiwe Street enroute Tom Jones intersection is good for now.
2023-02-24 06:49:59+00:00	Oyebanji round about connecting Adeniji Adele road  through Oba's Palace and Police  Post is ok at this time. llubinrin connecting Carter bridge enroute ljora is good. Ebuta Ero connecting back Police Post is looking good as well.    
2023-02-24 06:56:36+00:00	     Traffic is gd from Sango thru Amje, Alakuko, Moshalashi, thru Kola, Casso, Adura, Salolo, Meiran and Ijaiye.  Inw Obadeyi, Ahmadiya, Abule Taylor and Abule Egba is gd.       
2023-02-24 06:56:37+00:00	Via the Jubilee Bridge inw Katangua, Super, Ile Ope inw Pleasure, Danco and Iyana Ipaja is gd.       
2023-02-24 07:06:46+00:00	       Traffic is gd from Ajuwon Rd inw Elliot, Rogo jnctn, Ishaga R/Abt.  Traffic is also gd from Toyin approaching Ishaga Market, then a bit slow inw Ishaga R/Abt due to commercial activities.       
2023-02-24 07:06:47+00:00	Ishaga thru Balogun, Gudugba, Lonlo inw Fagba jnctn is currently gd.  Charity inw Social Club, Olayiwola, Amala jnctn, Ayodele approaching NNPC and the railway crossing is gd, then a bit slow inw Fagba jnctn.       
2023-02-24 07:06:49+00:00	Fagba thru Aina, Church, Jungle, Ajilete, College by Ifako International thru Imola, Oyemeku approaching Odejobi is gd, then a bit slow approaching the Pen Cinema Traffic light.       
2023-02-24 07:10:35+00:00	     The broken down truck on Osorne inw Ikoyi Alfred Rewane has been towed off the road.   Traffic is a lot better now even as Men are strategically located.         
2023-02-24 07:15:02+00:00	     Traffic is gd from Lakowe thru Awoyaya, Abijo, LUFASI, Sangotedo, LBS, Abraham Adesanya, Ajah via the Jubilee Bridge inw Ilaje and VGC.       
2023-02-24 07:15:03+00:00	Traffic is still gd leaving VGC inw Ikota, Eleganza, Lekki Conservation Toll, Chevron, Igbo Efon, Agungi approaching Jakande.  Jakande inw Chisco, Ikate, Marwa, Lekki 1 and Lekki Toll is gd as well.       
2023-02-24 07:17:20+00:00	     Traffic in and out of Ikoyi is gd.  Osborne is gd; Alfred Rewane is gd; Falomo Bridge is gd; Awolowo Rd is gd; Ikoyi Rd is gd; Bourdillon, Alexander and Gerard all gd.  Lekki-Ikoyi link bridge also gd.      
2023-02-24 07:18:37+00:00	     Traffic in and out of the Third Mainland Bridge is all gd presently.  Remember to keep it within speed limits.           
2023-02-24 07:21:54+00:00	       Traffic is gd from Ifako inw Iyana Oworo, thru Gbagada, First Pedro, Newcastle, Anthony Bridge, Barracks, Oshodi Bridge inw Charity.       
2023-02-24 07:21:55+00:00	Charity thru Toyota, Five Star, Iyana Isolo, Ilasa, Iyana Itire, approaching Cele is gd, but starts getting slow at Cele.       
2023-02-24 07:27:15+00:00	     Traffic is gd in and out most parts of Ikeja.  Awolowo Way is gd; Aromire is gd; Allen Avenue is gd; Opebi Rd is gd; Kudirat Abiola Way is gd; Opebi link Rd is gd; Toyin street is gd.       
2023-02-24 07:35:10+00:00	       Traffic is gd from Iyana Ipaja inw Araromi, Adealu, Iyana Dopemu, Cement and Mangoro approaching Ile Zik.  Traffic is also gd inw Ajayi farm, Ikeja Along, National and Airport.       
2023-02-24 07:35:11+00:00	Leaving Airport turning is gd thru PWD, Shogunle, Ladipo inw Bolade approaching Oshodi Under Bridge.  Moving on to Cappa, Ilupeju Bypass and Vono, Challenge, Olorunsogo is gd, then a bit slow at Mushin. Traffic is better inw Olosha       
2023-02-24 07:47:07+00:00	     Traffic is gd from Odogunyan thru White House, Saw Mill, School Gate, Banuso, Sabo and Ikorodu R/Abt.  Traffic is also gd thru Benson, Haruna, Agric, Ogolonto, Majidun, Itowolo, Odogun and Ajegunle.       
2023-02-24 07:47:08+00:00	It's also a smooth drive thru Thomas, Irawo, Owode, Mile 12 thru Kosofe, Iyana School, Ketu inw Ojota interchange and Ojota B/stop.  Ojota inw New Garage, Odo Iyalaro bridge, Maryland, Independence Tunnel, Idiroko, Anthony is all gd.       
2023-02-24 07:47:10+00:00	Traffic is also gd thru Obanikoro, Palmgrove, Onipan inw Fadeyi, inw the Dorman Long bridge thru Ojuelegba, Barracks, Stadium, Alaka and Costain.       
2023-02-24 09:00:49+00:00	     An Aviation Fuel laden tanker has broken down at 7&amp;8 inw International Airport, taking up a lane.  Traffic is still gd even as effort is on to get it off the road. Men strategically located        
2023-02-24 09:07:02+00:00	       Traffic is gd from College by Ifako International thru Fadipe Rd, inw College by African Church Model College, to Estate, Idiagbon, Orimolade, and Haruna.       
2023-02-24 09:07:04+00:00	Leaving Haruna, traffic is gd thru Oyemekun approaching NNPC by Fadare.  Still gd inw Thomas Salako jnctn, inw Nationwide, Ajayi Rd jnctn and Aguda by Excellence Hotel.       
2023-02-24 11:43:40+00:00	      Good movement from Otedola to Kara  The return journey from Kara into Lagos is looking good  Isheri Olowora to Ogunnusi, Excellence, Ogba, Caterpillar, Odo eran, Wemco is good to go as well as the return trip from Wemco to Odo eran,
2023-02-24 11:43:41+00:00	Caterpillar, Ogba, Excellence and Omole junction   VIS, kosoko, River valley to Isheri Olowora is also good to go.      
2023-02-24 12:00:36+00:00	      A loaded truck has broken down at Fagba intersection inw Fagba Bus stop, taking up a lane.  Effort is on to get it off the road.  Men strategically located.        
2023-02-24 12:22:17+00:00	      The earlier reported broken down truck at Fagba intersection inw Fagba Bus stop has now been towed off the location.   Men on ground managing the traffic backlog.        
2023-02-27 06:02:41+00:00	      The stretch of Osolo way to Mechanic village bridge to Asa Afariogun intersection down to the end of 7 and 8 to link Airport road is good in and out
2023-02-27 06:02:42+00:00	Airport road inward Nahco back to Apakun link bridge to connect Apapa/Oshodi expressway by DHL to 5 star is good Aswani road by Emzor pharmaceutical bend to Aswani junction to connect Osolo way is good to go,
2023-02-27 06:02:43+00:00	Ajao gate inward Lateef salami to Jesus house and Robinson gbagi to navigate Canoe is good   Mubostic inward Canoe is getting busy inward chivita to link Alhaji lukman Atobajeun by swimming pool
2023-02-27 06:07:08+00:00	      Vehicular movement from Odo Ogun to Ajegunle, Thomas, Irawo, Idera, weigh bridge, Owode Onirin, Owode Elede down to Mile 12 is gtg.   Navigating through under Mile 12 bridge inward Ajelogo in and out is still good,
2023-02-27 06:07:09+00:00	Ascending and descending Mile 12 bridge inward Kosofe down to Iyana School is good.   Return journey from Iyana School back to Mile 12 is also good to go.  Ascending and descending Mile 12 bridge inward Owode Elede to
2023-02-27 06:07:10+00:00	Owode Onirin, weigh bridge, Idera, Irawo, Thomas, Ajegunle down to Odo Ogun is good to go.      
2023-02-27 06:14:11+00:00	       Ojo road inward Boundary is good to go Movement around Boundary roundabout is steady  Mobil road inward Marine Beach intersection is good to go  The return journey from Marine bridge inward Ajegunle proper is also good to go
2023-02-27 06:14:12+00:00	Sifax through 7up bridge inward Total is good to go  Ijora Oloopa through the High bridge all through to Area B is okay Outward Apapa through the Marine bridge to connect Ijora and Iganmu is equally good to go.         
2023-02-27 06:29:19+00:00	        Isheri roundabout is gtg,  Outward to Lapo, Pako, Pipe line, Baba oba is gtg,  Celiat, Ile epo alhaji, Orelope,  Olugbede, Okunola, Egbeda bus stop is gtg,  Approaching Egbeda intersection is good at the moment
2023-02-27 06:29:19+00:00	In and out of Akowonjo from Egbeda intersection is gtg.  Egbeda intersection to  Banire, Ponle, Adaba, Church to Moshalashi roundabout, is gtg. Return journey from Moshalashi to church, Adaba, Ponle, Banire, Mokola, Egbeda intersection, Okunola, Orelope, Abule odu, Carwash to
2023-02-27 06:29:20+00:00	Isheri roundabout is good  The stretch of  Moshalashi, Water, Pako is good to go Akinogun, Federal, Estate roundabout, Gate, Abule egun down to Opeki is gtg,
2023-02-27 06:29:22+00:00	Pako to Water is gtg,  Steady movements from Water to Moshalashi roundabout due to traffic light alternation and the high influx from Ayobo  Kokumo, Alimosho, Alagutan, Iyana ipaja old road, Iyana ipaja roundabout is gtg,
2023-02-27 06:29:23+00:00	Iyanaipaja roundabout outward Express, and Alagba is also gtg  Return journey from alagba and Express  is equally good to go,  BRT bus stop, Alakara junction, Alagutan, to Moshalashi roundabout is okay, Just slight delay at Kokumo intersection.
2023-02-27 06:29:23+00:00	Pleasure to Danco is gtg,  Iyana abule oki is gtg,   Steady movement from Abule oki to BRT bus stop  Araromi, GoYe, Pako to Dopemu under bridge is better.        
2023-02-27 06:39:46+00:00	Iyana itire to Lawanson is good, but a slight delay at Otunba intersection due to traffic light alternation  Approaching Lawanson is a bit slow due to massive turning at Lawanson U turn by Lawanson Bus Stop  Ijesha Road is good likewise Ogunlana exit to link Cele Okota bridge
2023-02-27 06:39:47+00:00	The return journey from Okota cele link bridge inward Ijesha is also good Linking Cele express is slow due to road construction work ongoing on the main carriage way  Ijesha market to pako Aguda is good while Aguda to Nepa connecting Olatunde Onimole down to Census is steady
2023-02-27 06:39:48+00:00	Babs Animashaun road from Census to Bode Thomas junction down to Doyin orile is moving steadily   Bode Thomas junction to link Eric Moore junction connecting Iganmu is good Ogunlana drive to Masha roundabout is good but slight delay at Olufemi intersection
2023-02-27 06:43:52+00:00	        Good movement from Carter bridge down to Leventis connecting inner and outer Marina. Broad Street to link Apongbon under bridge enroute Olowogbowo is okay.  CMS bridge descending UBA roundabout to connect Apongbon is good to go.
2023-02-27 06:49:57+00:00	      Good vehicular movement from Otedola inward Kara, high influx into Lagos Kara to Berger oke is good Slow from there inward Fatgbems due to construction work along the corridor.
2023-02-27 06:49:58+00:00	Good movement on Oba Ogunnusi road from River valley to Omole junction to connect Agidingbi. Omole inward Excellence, Ogba, Odo eran is equally good aside slight delays approaching alternation points.
2023-02-27 06:49:59+00:00	Wemco in and out is good. The return trip from Odo eran back to Isheri olowora is good aside alternation.        
2023-02-27 07:09:51+00:00	      Vehicular movement from Otedola bridge connecting Secretariat to Toll gate is good to go Tollgate inward Motorway, Estate alapere, Ogudu, Ifako down to Car wash is okay likewise Car wash inward Island.
